repo,number,state,created_at,merged_at,closed_at,additions,deletions,changed_files,description_length,comments,reviews,time_to_merge,time_to_close
freeCodeCamp/freeCodeCamp,11478,MERGED,2016-10-31T13:23:14Z,2016-11-07T07:24:43Z,2016-11-07T07:24:43Z,17,17,1,2051,8,2,162.0247222222222,162.0247222222222
freeCodeCamp/freeCodeCamp,11482,CLOSED,2016-10-31T19:54:31Z,,2017-04-14T02:04:33Z,753,460,32,369,21,7,,3942.1672222222223
freeCodeCamp/freeCodeCamp,11490,MERGED,2016-11-01T16:03:04Z,2016-11-02T17:10:24Z,2016-11-02T17:10:24Z,1,1,1,3998,0,3,25.122222222222224,25.122222222222224
freeCodeCamp/freeCodeCamp,11545,MERGED,2016-11-06T10:43:30Z,2016-11-29T23:41:44Z,2016-11-29T23:41:44Z,55,8,4,2150,15,10,564.9705555555555,564.9705555555555
freeCodeCamp/freeCodeCamp,11549,MERGED,2016-11-06T12:54:55Z,2016-11-06T14:24:46Z,2016-11-06T14:24:46Z,1,0,1,1952,0,1,1.4975,1.4975
freeCodeCamp/freeCodeCamp,11562,MERGED,2016-11-07T06:25:33Z,2016-11-19T17:42:20Z,2016-11-19T17:42:20Z,3,1,2,1915,10,3,299.27972222222223,299.27972222222223
freeCodeCamp/freeCodeCamp,11572,MERGED,2016-11-07T20:05:25Z,2016-11-08T08:16:27Z,2016-11-08T08:16:27Z,2,1,1,1995,0,1,12.18388888888889,12.18388888888889
freeCodeCamp/freeCodeCamp,11578,MERGED,2016-11-08T03:24:02Z,2016-11-08T18:45:40Z,2016-11-08T18:45:40Z,1,1,1,3014,2,1,15.360555555555555,15.360555555555555
freeCodeCamp/freeCodeCamp,11633,MERGED,2016-11-12T17:40:33Z,2016-11-17T22:54:41Z,2016-11-17T22:54:41Z,30,35,3,1930,3,2,125.23555555555555,125.23555555555555
freeCodeCamp/freeCodeCamp,11634,MERGED,2016-11-12T17:53:46Z,2016-11-12T22:03:57Z,2016-11-12T22:03:57Z,2,2,1,1348,0,1,4.169722222222222,4.169722222222222
freeCodeCamp/freeCodeCamp,11637,MERGED,2016-11-13T04:06:29Z,2016-11-13T13:09:40Z,2016-11-13T13:09:40Z,20,51,5,2063,0,1,9.053055555555556,9.053055555555556
freeCodeCamp/freeCodeCamp,11640,MERGED,2016-11-13T09:28:32Z,2016-11-13T13:15:49Z,2016-11-13T13:15:49Z,1,4,1,60,2,1,3.7880555555555557,3.7880555555555557
freeCodeCamp/freeCodeCamp,11695,MERGED,2016-11-18T01:47:44Z,2016-11-18T07:11:15Z,2016-11-18T07:11:15Z,4,4,1,2284,1,1,5.391944444444444,5.391944444444444
freeCodeCamp/freeCodeCamp,11711,MERGED,2016-11-19T04:32:16Z,2016-12-30T19:11:08Z,2016-12-30T19:11:08Z,1502,957,5,2377,4,3,998.6477777777778,998.6477777777778
freeCodeCamp/freeCodeCamp,11718,MERGED,2016-11-19T14:33:19Z,2016-11-24T22:30:18Z,2016-11-24T22:30:18Z,4,2,1,3777,16,1,127.94972222222222,127.94972222222222
freeCodeCamp/freeCodeCamp,11723,CLOSED,2016-11-20T06:50:09Z,,2016-12-22T02:06:28Z,65,1,2,2310,9,6,,763.2719444444444
freeCodeCamp/freeCodeCamp,11737,MERGED,2016-11-21T01:33:27Z,2016-11-29T22:39:48Z,2016-11-29T22:39:48Z,1,1,1,1985,11,3,213.10583333333332,213.10583333333332
freeCodeCamp/freeCodeCamp,11747,CLOSED,2016-11-21T14:53:46Z,,2016-11-22T06:18:25Z,2,2,2,1913,2,1,,15.410833333333333
freeCodeCamp/freeCodeCamp,11754,CLOSED,2016-11-21T20:14:05Z,,2016-11-23T23:48:37Z,1,1,1,4905,3,1,,51.57555555555555
freeCodeCamp/freeCodeCamp,11784,MERGED,2016-11-23T23:47:38Z,2017-01-05T00:16:54Z,2017-01-05T00:16:54Z,66,71,3,2144,12,6,1008.4877777777778,1008.4877777777778
freeCodeCamp/freeCodeCamp,11801,MERGED,2016-11-25T01:04:05Z,2016-12-30T04:12:50Z,2016-12-30T04:12:50Z,6,3,2,1977,2,1,843.1458333333334,843.1458333333334
freeCodeCamp/freeCodeCamp,11805,MERGED,2016-11-25T07:37:55Z,2016-11-26T22:19:16Z,2016-11-26T22:19:16Z,2,1,1,2023,1,2,38.689166666666665,38.689166666666665
freeCodeCamp/freeCodeCamp,11808,MERGED,2016-11-25T13:33:04Z,2016-11-26T20:43:28Z,2016-11-26T20:43:28Z,26,25,1,4041,3,6,31.173333333333332,31.173333333333332
freeCodeCamp/freeCodeCamp,11821,MERGED,2016-11-26T08:48:09Z,2016-11-26T20:23:09Z,2016-11-26T20:23:09Z,2,1,1,2132,5,1,11.583333333333334,11.583333333333334
freeCodeCamp/freeCodeCamp,11829,MERGED,2016-11-26T21:35:04Z,2016-11-27T10:06:48Z,2016-11-27T10:06:48Z,2,1,1,2058,5,5,12.528888888888888,12.528888888888888
freeCodeCamp/freeCodeCamp,11835,MERGED,2016-11-27T16:26:48Z,2016-11-28T13:29:49Z,2016-11-28T13:29:49Z,1,1,1,2038,5,2,21.05027777777778,21.05027777777778
freeCodeCamp/freeCodeCamp,11844,CLOSED,2016-11-28T07:27:03Z,,2016-11-28T23:59:22Z,4,3,1,2023,0,2,,16.538611111111113
freeCodeCamp/freeCodeCamp,11855,MERGED,2016-11-29T02:37:56Z,2016-11-29T04:48:20Z,2016-11-29T04:48:20Z,6,3,1,2093,8,4,2.1733333333333333,2.1733333333333333
freeCodeCamp/freeCodeCamp,11863,CLOSED,2016-11-29T19:03:11Z,,2016-12-08T07:25:16Z,1,1,1,2000,5,2,,204.36805555555554
freeCodeCamp/freeCodeCamp,11867,MERGED,2016-11-29T22:07:07Z,2016-12-01T21:38:22Z,2016-12-01T21:38:22Z,1,0,1,2131,5,1,47.520833333333336,47.520833333333336
freeCodeCamp/freeCodeCamp,11871,CLOSED,2016-11-30T07:26:07Z,,2016-11-30T23:02:21Z,14,1,1,1913,2,2,,15.60388888888889
freeCodeCamp/freeCodeCamp,11876,CLOSED,2016-11-30T15:48:52Z,,2016-12-04T23:31:05Z,1,1,1,10286,1,1,,103.70361111111112
freeCodeCamp/freeCodeCamp,11881,MERGED,2016-12-01T01:43:56Z,2016-12-04T23:54:58Z,2016-12-04T23:54:59Z,53,2,3,2044,4,3,94.18388888888889,94.18388888888889
freeCodeCamp/freeCodeCamp,11923,MERGED,2016-12-05T01:10:33Z,2016-12-06T01:15:48Z,2016-12-06T01:15:48Z,2,2,1,1913,2,2,24.0875,24.0875
freeCodeCamp/freeCodeCamp,11927,MERGED,2016-12-05T07:26:33Z,2016-12-12T16:13:41Z,2016-12-12T16:13:41Z,25,0,1,2024,8,5,176.78555555555556,176.78555555555556
freeCodeCamp/freeCodeCamp,11967,MERGED,2016-12-08T07:37:19Z,2016-12-10T23:11:08Z,2016-12-10T23:11:08Z,1,1,1,103,2,1,63.56361111111111,63.56361111111111
freeCodeCamp/freeCodeCamp,11981,MERGED,2016-12-09T21:50:18Z,2016-12-10T05:47:33Z,2016-12-10T05:47:33Z,1,1,1,1913,0,1,7.954166666666667,7.954166666666667
freeCodeCamp/freeCodeCamp,11983,CLOSED,2016-12-09T21:57:06Z,,2017-01-27T09:27:28Z,103,82,1,426,11,7,,1163.506111111111
freeCodeCamp/freeCodeCamp,11987,MERGED,2016-12-10T04:07:26Z,2017-01-26T08:19:22Z,2017-01-26T08:19:22Z,5,6,1,1956,10,15,1132.1988888888889,1132.1988888888889
freeCodeCamp/freeCodeCamp,11998,MERGED,2016-12-11T11:22:57Z,2017-01-08T21:12:58Z,2017-01-08T21:12:58Z,39,18,3,2118,2,2,681.8336111111112,681.8336111111112
freeCodeCamp/freeCodeCamp,12009,MERGED,2016-12-12T12:58:23Z,2016-12-12T21:58:53Z,2016-12-12T21:58:53Z,454,177,3,425,1,1,9.008333333333333,9.008333333333333
freeCodeCamp/freeCodeCamp,12016,CLOSED,2016-12-12T22:11:05Z,,2017-02-21T06:44:09Z,25,29,5,2033,1,2,,1688.5511111111111
freeCodeCamp/freeCodeCamp,12025,MERGED,2016-12-13T17:45:33Z,2016-12-15T01:36:05Z,2016-12-15T01:36:05Z,1,1,1,2032,4,2,31.842222222222222,31.842222222222222
freeCodeCamp/freeCodeCamp,12032,CLOSED,2016-12-14T04:56:45Z,,2017-01-07T21:18:48Z,1,1,1,8831,5,1,,592.3675
freeCodeCamp/freeCodeCamp,12048,MERGED,2016-12-14T21:30:20Z,2017-01-26T20:16:17Z,2017-01-26T20:16:17Z,139,14,6,291,16,9,1030.7658333333334,1030.7658333333334
freeCodeCamp/freeCodeCamp,12068,MERGED,2016-12-16T09:24:33Z,2016-12-16T13:11:18Z,2016-12-16T13:11:18Z,3,1,1,2029,5,1,3.779166666666667,3.779166666666667
freeCodeCamp/freeCodeCamp,12117,MERGED,2016-12-19T19:35:40Z,2017-01-04T01:22:18Z,2017-01-04T01:22:18Z,1,1,1,1985,1,1,365.77722222222224,365.77722222222224
freeCodeCamp/freeCodeCamp,12123,MERGED,2016-12-20T02:50:47Z,2016-12-20T19:39:38Z,2016-12-20T19:39:38Z,1,1,1,1970,7,2,16.814166666666665,16.814166666666665
freeCodeCamp/freeCodeCamp,12144,MERGED,2016-12-21T08:19:29Z,2017-01-24T17:37:16Z,2017-01-24T17:37:16Z,24,5,3,2052,11,3,825.2963888888889,825.2963888888889
freeCodeCamp/freeCodeCamp,12152,MERGED,2016-12-21T13:26:17Z,2016-12-21T15:20:45Z,2016-12-21T15:20:45Z,2,2,1,2004,8,8,1.9077777777777778,1.9077777777777778
freeCodeCamp/freeCodeCamp,12161,MERGED,2016-12-22T05:25:17Z,2016-12-22T17:56:01Z,2016-12-22T17:56:01Z,1,1,1,1760,3,2,12.512222222222222,12.512222222222222
freeCodeCamp/freeCodeCamp,12193,MERGED,2016-12-24T00:42:36Z,2016-12-25T14:17:06Z,2016-12-25T14:17:06Z,1,1,1,2058,0,2,37.575,37.575
freeCodeCamp/freeCodeCamp,12227,MERGED,2016-12-25T23:25:45Z,2016-12-26T22:45:15Z,2016-12-26T22:45:15Z,4,4,1,1965,1,1,23.325,23.325
freeCodeCamp/freeCodeCamp,12229,MERGED,2016-12-26T07:34:54Z,2016-12-30T03:25:59Z,2016-12-30T03:25:59Z,10,8,4,321,2,1,91.85138888888889,91.85138888888889
freeCodeCamp/freeCodeCamp,12232,MERGED,2016-12-26T17:23:10Z,2016-12-30T04:47:01Z,2016-12-30T04:47:01Z,173,1,1,1715,1,1,83.3975,83.3975
freeCodeCamp/freeCodeCamp,12234,MERGED,2016-12-26T18:41:55Z,2016-12-30T04:31:38Z,2016-12-30T04:31:38Z,75,0,1,2056,1,1,81.82861111111112,81.82861111111112
freeCodeCamp/freeCodeCamp,12292,MERGED,2016-12-31T13:49:27Z,2016-12-31T18:31:17Z,2016-12-31T18:31:17Z,2,2,2,1911,1,1,4.697222222222222,4.697222222222222
freeCodeCamp/freeCodeCamp,12304,CLOSED,2017-01-01T05:59:18Z,,2017-01-03T07:29:04Z,1,1,1,1928,7,2,,49.49611111111111
freeCodeCamp/freeCodeCamp,12315,MERGED,2017-01-02T05:56:10Z,2017-01-03T07:04:07Z,2017-01-03T07:04:08Z,65,25,6,13,1,3,25.1325,25.1325
freeCodeCamp/freeCodeCamp,12317,MERGED,2017-01-02T09:04:15Z,2017-01-02T20:36:34Z,2017-01-02T20:36:34Z,0,81,1,146,3,1,11.538611111111111,11.538611111111111
freeCodeCamp/freeCodeCamp,12322,MERGED,2017-01-02T17:02:37Z,2017-01-04T23:39:02Z,2017-01-04T23:39:02Z,28,7,1,3704,3,4,54.606944444444444,54.606944444444444
freeCodeCamp/freeCodeCamp,12328,MERGED,2017-01-02T22:27:04Z,2017-01-06T06:03:11Z,2017-01-06T06:03:11Z,5,5,1,2138,1,1,79.60194444444444,79.60194444444444
freeCodeCamp/freeCodeCamp,12329,MERGED,2017-01-02T23:02:51Z,2017-01-16T18:17:02Z,2017-01-16T18:17:02Z,5,5,1,2211,8,6,331.2363888888889,331.2363888888889
freeCodeCamp/freeCodeCamp,12344,MERGED,2017-01-03T21:33:36Z,2017-01-04T22:55:46Z,2017-01-04T22:55:46Z,46,23,1,0,4,2,25.369444444444444,25.369444444444444
freeCodeCamp/freeCodeCamp,12377,MERGED,2017-01-05T06:51:12Z,2017-01-12T17:38:37Z,2017-01-12T17:38:37Z,10,10,1,2467,7,7,178.7902777777778,178.7902777777778
freeCodeCamp/freeCodeCamp,12380,MERGED,2017-01-05T09:13:02Z,2017-01-06T05:52:04Z,2017-01-06T05:52:04Z,1,1,1,895,4,1,20.650555555555556,20.650555555555556
freeCodeCamp/freeCodeCamp,12383,MERGED,2017-01-05T10:01:20Z,2017-01-06T06:00:26Z,2017-01-06T06:00:26Z,1,1,1,1926,0,1,19.985,19.985
freeCodeCamp/freeCodeCamp,12430,CLOSED,2017-01-08T16:54:46Z,,2017-01-09T08:00:41Z,1,1,1,1913,5,1,,15.098611111111111
freeCodeCamp/freeCodeCamp,12442,MERGED,2017-01-09T13:19:00Z,2017-01-11T08:55:01Z,2017-01-11T08:55:01Z,3,3,1,1940,5,2,43.60027777777778,43.60027777777778
freeCodeCamp/freeCodeCamp,12443,MERGED,2017-01-09T14:18:03Z,2017-01-13T13:56:35Z,2017-01-13T13:56:35Z,2,1,1,1943,3,1,95.64222222222222,95.64222222222222
freeCodeCamp/freeCodeCamp,12463,MERGED,2017-01-10T19:48:21Z,2017-01-11T19:36:29Z,2017-01-11T19:36:29Z,1,62,1,190,0,1,23.802222222222223,23.802222222222223
freeCodeCamp/freeCodeCamp,12473,MERGED,2017-01-11T09:37:23Z,2017-01-11T19:11:48Z,2017-01-11T19:11:48Z,95,95,23,2038,1,1,9.573611111111111,9.573611111111111
freeCodeCamp/freeCodeCamp,12497,MERGED,2017-01-12T21:42:28Z,2017-02-27T22:00:38Z,2017-02-27T22:00:38Z,316,267,33,179,2,1,1104.3027777777777,1104.3027777777777
freeCodeCamp/freeCodeCamp,12500,MERGED,2017-01-13T02:01:09Z,2017-01-20T04:12:15Z,2017-01-20T04:12:15Z,14,3,1,934,6,1,170.185,170.185
freeCodeCamp/freeCodeCamp,12501,CLOSED,2017-01-13T02:23:16Z,,2017-01-14T01:40:54Z,113,113,24,2846,4,1,,23.29388888888889
freeCodeCamp/freeCodeCamp,12516,MERGED,2017-01-13T23:14:29Z,2017-01-14T05:27:20Z,2017-01-14T05:27:20Z,1,1,1,460,2,4,6.214166666666666,6.214166666666666
freeCodeCamp/freeCodeCamp,12519,MERGED,2017-01-14T02:33:55Z,2017-01-14T05:34:03Z,2017-01-14T05:34:03Z,3,3,1,2448,0,1,3.002222222222222,3.002222222222222
freeCodeCamp/freeCodeCamp,12532,MERGED,2017-01-15T00:21:36Z,2017-01-15T14:09:15Z,2017-01-15T14:09:16Z,5,1,1,2147,0,1,13.794166666666667,13.794166666666667
freeCodeCamp/freeCodeCamp,12537,CLOSED,2017-01-15T12:21:10Z,,2017-05-21T17:40:42Z,714,14,23,2152,9,8,,3029.3255555555556
freeCodeCamp/freeCodeCamp,12543,MERGED,2017-01-15T19:30:51Z,2017-01-15T22:32:52Z,2017-01-15T22:32:52Z,42,42,5,2558,1,3,3.033611111111111,3.033611111111111
freeCodeCamp/freeCodeCamp,12555,MERGED,2017-01-16T18:32:56Z,2017-01-16T19:33:24Z,2017-01-16T19:33:24Z,0,16,1,1963,1,1,1.0077777777777779,1.0077777777777779
freeCodeCamp/freeCodeCamp,12556,MERGED,2017-01-16T19:06:45Z,2017-01-19T04:24:10Z,2017-01-19T04:24:10Z,37,3,2,2747,4,1,57.290277777777774,57.290277777777774
freeCodeCamp/freeCodeCamp,12584,MERGED,2017-01-17T22:43:02Z,2017-01-18T06:22:48Z,2017-01-18T06:22:48Z,1,0,1,2124,0,1,7.6627777777777775,7.6627777777777775
freeCodeCamp/freeCodeCamp,12597,MERGED,2017-01-18T12:10:56Z,2017-01-21T07:39:35Z,2017-01-21T07:39:35Z,4,0,1,2253,8,2,67.4775,67.4775
freeCodeCamp/freeCodeCamp,12636,MERGED,2017-01-20T01:56:41Z,2017-01-20T13:02:58Z,2017-01-20T13:02:58Z,0,2254,25,0,0,1,11.104722222222222,11.104722222222222
freeCodeCamp/freeCodeCamp,12639,MERGED,2017-01-20T03:18:47Z,2017-01-21T08:24:07Z,2017-01-21T08:24:07Z,10,5,1,2147,3,1,29.08888888888889,29.08888888888889
freeCodeCamp/freeCodeCamp,12652,MERGED,2017-01-20T13:11:49Z,2017-01-20T20:03:29Z,2017-01-20T20:03:29Z,37,1,1,1768,1,4,6.861111111111111,6.861111111111111
freeCodeCamp/freeCodeCamp,12663,MERGED,2017-01-20T20:49:25Z,2017-01-21T14:36:48Z,2017-01-21T14:36:48Z,52,69,3,2149,3,2,17.789722222222224,17.789722222222224
freeCodeCamp/freeCodeCamp,12676,MERGED,2017-01-21T05:35:19Z,2017-01-21T07:36:16Z,2017-01-21T07:36:16Z,48,0,1,1978,0,1,2.015833333333333,2.015833333333333
freeCodeCamp/freeCodeCamp,12700,MERGED,2017-01-21T18:41:53Z,2017-01-21T19:45:04Z,2017-01-21T19:45:04Z,1,1,1,1936,0,1,1.0530555555555556,1.0530555555555556
freeCodeCamp/freeCodeCamp,12720,CLOSED,2017-01-22T09:10:52Z,,2017-02-18T02:48:04Z,3131,8402,52,2095,6,2,,641.62
freeCodeCamp/freeCodeCamp,12734,MERGED,2017-01-22T14:03:38Z,2017-01-24T09:27:49Z,2017-01-24T09:27:49Z,1,1,1,2189,1,3,43.403055555555554,43.403055555555554
freeCodeCamp/freeCodeCamp,12737,MERGED,2017-01-22T14:37:20Z,2017-01-22T21:22:40Z,2017-01-22T21:22:40Z,2,2,1,2090,0,1,6.7555555555555555,6.7555555555555555
freeCodeCamp/freeCodeCamp,12752,MERGED,2017-01-22T21:34:45Z,2017-01-27T21:54:23Z,2017-01-27T21:54:23Z,534,834,1,2421,3,1,120.32722222222222,120.32722222222222
freeCodeCamp/freeCodeCamp,12754,MERGED,2017-01-22T22:04:10Z,2017-01-25T19:30:19Z,2017-01-25T19:30:19Z,5,5,1,1708,2,2,69.43583333333333,69.43583333333333
freeCodeCamp/freeCodeCamp,12756,CLOSED,2017-01-23T00:05:38Z,,2017-01-25T06:53:45Z,1762,2804,2,2494,1,3,,54.801944444444445
freeCodeCamp/freeCodeCamp,12767,MERGED,2017-01-23T09:15:26Z,2017-01-23T15:45:50Z,2017-01-23T15:45:50Z,2,2,1,2041,0,1,6.506666666666667,6.506666666666667
freeCodeCamp/freeCodeCamp,12795,MERGED,2017-01-24T04:07:59Z,2017-01-24T17:46:00Z,2017-01-24T17:46:00Z,5,7,1,2017,3,3,13.633611111111112,13.633611111111112
freeCodeCamp/freeCodeCamp,12797,MERGED,2017-01-24T04:45:58Z,2017-01-24T18:10:57Z,2017-01-24T18:10:57Z,119,80,1,2926,1,1,13.41638888888889,13.41638888888889
freeCodeCamp/freeCodeCamp,12798,MERGED,2017-01-24T05:23:42Z,2017-01-24T13:43:12Z,2017-01-24T13:43:12Z,3,1,1,2203,1,2,8.325,8.325
freeCodeCamp/freeCodeCamp,12809,MERGED,2017-01-24T21:33:59Z,2017-01-27T15:47:34Z,2017-01-27T15:47:34Z,646,169,1,2176,7,5,66.22638888888889,66.22638888888889
freeCodeCamp/freeCodeCamp,12817,MERGED,2017-01-25T03:50:39Z,2017-01-28T19:01:24Z,2017-01-28T19:01:24Z,119,32,1,2338,13,7,87.17916666666666,87.17916666666666
freeCodeCamp/freeCodeCamp,12821,MERGED,2017-01-25T05:48:12Z,2017-01-29T08:43:02Z,2017-01-29T08:43:02Z,38,32,3,2316,10,2,98.91388888888889,98.91388888888889
freeCodeCamp/freeCodeCamp,12823,MERGED,2017-01-25T08:07:37Z,2017-01-28T06:56:46Z,2017-01-28T06:56:46Z,1700,2734,2,2509,3,1,70.81916666666666,70.81916666666666
freeCodeCamp/freeCodeCamp,12832,CLOSED,2017-01-25T14:05:47Z,,2017-09-02T01:15:04Z,106,6,6,1405,8,1,,5267.1547222222225
freeCodeCamp/freeCodeCamp,12855,MERGED,2017-01-25T20:49:22Z,2017-01-30T18:30:06Z,2017-01-30T18:30:06Z,68,75,1,2181,2,3,117.67888888888889,117.67888888888889
freeCodeCamp/freeCodeCamp,12856,MERGED,2017-01-25T20:49:39Z,2017-01-29T21:20:58Z,2017-01-29T21:20:58Z,9,9,1,1275,4,4,96.52194444444444,96.52194444444444
freeCodeCamp/freeCodeCamp,12860,MERGED,2017-01-26T00:52:44Z,2017-01-31T18:39:12Z,2017-01-31T18:39:12Z,24,23,1,1912,5,15,137.77444444444444,137.77444444444444
freeCodeCamp/freeCodeCamp,12861,MERGED,2017-01-26T02:57:02Z,2017-01-27T10:27:56Z,2017-01-27T10:27:56Z,1,0,1,2137,1,3,31.515,31.515
freeCodeCamp/freeCodeCamp,12887,MERGED,2017-01-26T20:06:27Z,2017-02-02T06:29:23Z,2017-02-02T06:29:24Z,46,40,1,1983,14,5,154.38222222222223,154.38222222222223
freeCodeCamp/freeCodeCamp,12888,MERGED,2017-01-26T20:16:48Z,2017-01-29T08:46:08Z,2017-01-29T08:46:08Z,2,3,1,1701,2,1,60.48888888888889,60.48888888888889
freeCodeCamp/freeCodeCamp,12896,MERGED,2017-01-27T02:35:48Z,2017-01-29T20:47:52Z,2017-01-29T20:47:52Z,6,5,1,3438,8,6,66.20111111111112,66.20111111111112
freeCodeCamp/freeCodeCamp,12909,MERGED,2017-01-27T10:18:26Z,2017-01-27T21:27:25Z,2017-01-27T21:27:25Z,18,18,3,1976,0,1,11.149722222222222,11.149722222222222
freeCodeCamp/freeCodeCamp,12910,MERGED,2017-01-27T11:16:51Z,2017-02-01T17:01:45Z,2017-02-01T17:01:45Z,335,6596,22,2238,5,2,125.74833333333333,125.74833333333333
freeCodeCamp/freeCodeCamp,12929,MERGED,2017-01-27T23:48:58Z,2017-02-05T13:12:04Z,2017-02-05T13:12:04Z,6,6,1,1628,3,14,205.385,205.385
freeCodeCamp/freeCodeCamp,12930,MERGED,2017-01-28T00:46:34Z,2017-01-28T21:38:06Z,2017-01-28T21:38:06Z,3,2,1,1235,1,4,20.858888888888888,20.858888888888888
freeCodeCamp/freeCodeCamp,12932,MERGED,2017-01-28T03:01:55Z,2017-01-28T23:20:24Z,2017-01-28T23:20:24Z,19,20,1,2865,7,4,20.308055555555555,20.308055555555555
freeCodeCamp/freeCodeCamp,12936,CLOSED,2017-01-28T12:03:52Z,,2017-01-28T13:36:57Z,3,1,1,1994,2,1,,1.551388888888889
freeCodeCamp/freeCodeCamp,12945,MERGED,2017-01-29T00:39:35Z,2017-01-29T16:41:10Z,2017-01-29T16:41:10Z,37,1,1,1764,2,1,16.02638888888889,16.02638888888889
freeCodeCamp/freeCodeCamp,12950,MERGED,2017-01-29T12:52:36Z,2017-01-29T20:40:53Z,2017-01-29T20:40:53Z,66,98,1,2468,0,7,7.804722222222222,7.804722222222222
freeCodeCamp/freeCodeCamp,12951,MERGED,2017-01-29T13:29:40Z,2017-01-29T18:08:25Z,2017-01-29T18:08:25Z,5,4,1,2403,0,1,4.645833333333333,4.645833333333333
freeCodeCamp/freeCodeCamp,12956,MERGED,2017-01-29T18:53:54Z,2017-02-01T10:15:25Z,2017-02-01T10:15:25Z,63,112,1,2819,4,10,63.35861111111111,63.35861111111111
freeCodeCamp/freeCodeCamp,12963,MERGED,2017-01-30T00:42:11Z,2017-02-02T06:34:10Z,2017-02-02T06:34:10Z,32,47,1,2227,4,8,77.86638888888889,77.86638888888889
freeCodeCamp/freeCodeCamp,12969,MERGED,2017-01-30T04:21:29Z,2017-01-30T22:08:22Z,2017-01-30T22:08:22Z,16,32,1,2230,0,1,17.781388888888888,17.781388888888888
freeCodeCamp/freeCodeCamp,12975,MERGED,2017-01-30T05:57:47Z,2017-01-30T08:30:17Z,2017-01-30T08:30:17Z,1,1,1,1986,1,1,2.5416666666666665,2.5416666666666665
freeCodeCamp/freeCodeCamp,12982,MERGED,2017-01-30T15:30:15Z,2017-02-06T20:43:08Z,2017-02-06T20:43:08Z,228,0,1,2014,5,1,173.21472222222224,173.21472222222224
freeCodeCamp/freeCodeCamp,12989,CLOSED,2017-01-30T20:58:03Z,,2017-09-02T03:03:54Z,80,2,2,1477,12,10,,5142.0975
freeCodeCamp/freeCodeCamp,12990,CLOSED,2017-01-30T21:20:16Z,,2017-03-25T10:41:37Z,1,1,1,4910,1,1,,1285.3558333333333
freeCodeCamp/freeCodeCamp,12995,MERGED,2017-01-31T01:34:15Z,2017-01-31T23:35:00Z,2017-01-31T23:35:00Z,5,0,1,2025,2,2,22.0125,22.0125
freeCodeCamp/freeCodeCamp,13010,MERGED,2017-01-31T18:52:04Z,2017-02-01T16:43:07Z,2017-02-01T16:43:07Z,14,11,1,2170,1,2,21.850833333333334,21.850833333333334
freeCodeCamp/freeCodeCamp,13012,MERGED,2017-01-31T21:54:28Z,2017-02-07T17:10:52Z,2017-02-07T17:10:52Z,31,49,1,1124,0,7,163.27333333333334,163.27333333333334
freeCodeCamp/freeCodeCamp,13017,MERGED,2017-01-31T23:32:38Z,2017-02-01T17:05:28Z,2017-02-01T17:05:28Z,6,4,1,1650,1,1,17.54722222222222,17.54722222222222
freeCodeCamp/freeCodeCamp,13022,MERGED,2017-02-01T03:58:35Z,2017-02-01T09:48:15Z,2017-02-01T09:48:16Z,3,0,1,2123,0,2,5.8277777777777775,5.8277777777777775
freeCodeCamp/freeCodeCamp,13028,MERGED,2017-02-01T15:05:15Z,2017-02-01T16:32:58Z,2017-02-01T16:32:58Z,2,2,1,2638,0,1,1.4619444444444445,1.4619444444444445
freeCodeCamp/freeCodeCamp,13055,MERGED,2017-02-02T01:52:31Z,2017-02-02T23:34:37Z,2017-02-02T23:34:37Z,396,396,26,2943,7,6,21.701666666666668,21.701666666666668
freeCodeCamp/freeCodeCamp,13057,MERGED,2017-02-02T02:46:52Z,2017-02-02T09:16:50Z,2017-02-02T09:16:50Z,3,1,1,2089,0,1,6.499444444444444,6.499444444444444
freeCodeCamp/freeCodeCamp,13062,MERGED,2017-02-02T05:17:19Z,2017-02-02T09:22:34Z,2017-02-02T09:22:34Z,1,1,1,2172,0,1,4.0875,4.0875
freeCodeCamp/freeCodeCamp,13063,MERGED,2017-02-02T07:06:08Z,2017-02-02T09:25:09Z,2017-02-02T09:25:09Z,4,4,1,2393,0,1,2.3169444444444443,2.3169444444444443
freeCodeCamp/freeCodeCamp,13073,MERGED,2017-02-02T15:06:18Z,2017-02-02T17:26:36Z,2017-02-02T17:26:36Z,1,1,1,2319,0,1,2.3383333333333334,2.3383333333333334
freeCodeCamp/freeCodeCamp,13079,MERGED,2017-02-02T16:22:07Z,2017-02-02T17:27:41Z,2017-02-02T17:27:41Z,1,1,1,168,0,1,1.0927777777777778,1.0927777777777778
freeCodeCamp/freeCodeCamp,13080,MERGED,2017-02-02T17:00:08Z,2017-02-24T16:26:18Z,2017-02-24T16:26:19Z,2,2,1,1912,9,3,527.4361111111111,527.4361111111111
freeCodeCamp/freeCodeCamp,13081,MERGED,2017-02-02T17:11:43Z,2017-02-02T22:24:48Z,2017-02-02T22:24:49Z,1,1,1,3133,1,1,5.218055555555556,5.218055555555556
freeCodeCamp/freeCodeCamp,13090,CLOSED,2017-02-02T21:32:13Z,,2017-02-03T10:01:42Z,6,4,1,1865,0,3,,12.491388888888888
freeCodeCamp/freeCodeCamp,13096,MERGED,2017-02-03T01:08:35Z,2017-02-03T15:22:53Z,2017-02-03T15:22:53Z,2,2,1,2061,0,1,14.238333333333333,14.238333333333333
